efficacy,efficacy_up,efficacy_lw,fungicide,yld,yld_lw,yld_upp
46.016771571444956,50.61669286773503,40.98838006607407,DMI,317.8990295704426,246.38126620194816,389.4167929389371
43.34235277223374,48.43610874723261,37.74540843610736,DMI+QoI+SDHI,323.34495040577764,233.32805981012547,413.3618410014298
57.95060657532167,63.3662195816896,51.73439740061283,DMI+SDHI,437.44339283755016,331.4279030675122,543.4588826075881
50.78272199946462,55.051225559353135,46.10886539341376,MBC,349.6308160553433,254.7638954874938,444.4977366231928
54.41726501501567,59.03668395257904,49.276915806670104,MBC+DMI,366.216072382932,269.90129094055055,462.53085382531344
51.829727784499056,57.312572506669724,45.64265729814683,MBC+QoI+DMI,304.04299886451633,195.05048426909616,413.0355134599365
11.282684248235242,18.229981902743564,3.745134251567328,QoI,146.58287038892328,95.59006021373096,197.5756805641156
49.313051107121794,53.84368210886093,44.33770054776256,QoI+DMI,349.7479307082478,275.8749632804763,423.62089813601926
